episode_index,global_step,episode_reward,episode_length,epsilon,crashed,mean_speed
350,4755,12.203223,15,0.943546,1,25.070857
351,4770,11.241501,15,0.943368,1,24.021742
352,4786,11.214274,16,0.943178,1,22.399117
353,4796,7.402918,10,0.943059,1,24.900454
354,4799,1.600054,3,0.943024,1,21.145344
355,4808,7.715034,9,0.942917,1,28.344754
356,4838,23.934311,30,0.942561,0,24.199873
357,4841,1.960209,3,0.942525,1,23.804393
358,4860,14.562469,19,0.942299,1,24.01285
359,4864,2.60128,4,0.942252,1,23.360793
360,4871,5.5533,7,0.942169,1,26.011116
361,4892,15.424433,21,0.941919,1,23.343251
362,4919,21.850107,27,0.941599,1,25.147049
363,4935,11.224099,16,0.941409,1,22.12545
364,4937,0.851413,2,0.941385,1,24.166667
365,4943,3.877824,6,0.941314,1,21.854087
366,4951,5.603091,8,0.941219,1,23.442537
367,4965,9.234972,14,0.941052,1,20.95702
368,4977,9.565321,12,0.94091,1,25.840938
369,4990,8.774329,13,0.940756,1,21.290721
370,5001,7.851778,11,0.940625,1,23.997351
371,5008,4.182051,7,0.940542,1,19.230789
372,5013,3.078566,5,0.940482,1,21.679822
373,5018,3.954021,5,0.940423,1,27.018487
374,5048,21.600324,30,0.940067,0,21.701013
375,5053,3.199682,5,0.940007,1,22.164961
376,5063,8.755122,10,0.939889,1,27.577634
377,5067,2.284091,4,0.939841,1,20.849777
378,5072,3.955619,5,0.939782,1,27.119121
379,5095,16.668706,23,0.939509,1,22.716409
380,5125,20.932327,30,0.939153,1,21.613394
381,5155,22.944741,30,0.938796,0,23.16652
382,5168,8.778743,13,0.938642,1,21.726774
383,5191,20.086234,23,0.938369,1,27.25974
384,5204,10.23824,13,0.938214,1,24.708023
385,5213,5.73986,9,0.938107,1,20.936403
386,5217,2.795971,4,0.93806,1,26.748061
387,5236,13.820878,19,0.937834,1,22.709907
388,5241,2.844372,5,0.937775,1,19.509661
389,5264,15.744601,23,0.937502,1,21.476992
390,5279,13.158407,15,0.937324,1,27.412524
391,5309,24.424795,30,0.936967,0,24.367685
392,5322,10.392032,13,0.936813,1,25.46231
393,5327,4.19534,5,0.936754,1,29.393913
394,5357,20.573864,30,0.936397,0,20.201018
395,5363,4.957168,6,0.936326,1,27.515441
396,5382,16.161897,19,0.936101,1,26.905514
397,5399,11.309374,17,0.935899,1,20.799699
398,5409,7.407392,10,0.93578,1,25.028574
399,5417,6.390734,8,0.935685,1,26.895887
400,5426,6.380079,9,0.935578,1,23.500995
401,5439,10.012069,13,0.935424,1,24.491222
402,5452,10.610858,13,0.935269,1,26.160882
403,5469,14.515541,17,0.935068,1,26.731492
404,5485,13.559557,16,0.934878,1,26.691496
405,5507,14.630521,22,0.934616,1,20.635037
406,5512,3.792321,5,0.934557,1,26.243327
407,5518,3.426444,6,0.934486,1,20.577783
408,5523,3.364988,5,0.934426,1,25.041314
409,5553,21.634624,30,0.93407,0,21.534352
410,5567,10.611169,14,0.933904,1,24.292314
411,5592,20.405023,25,0.933607,1,25.308176
412,5617,17.248839,25,0.93331,1,21.534754
413,5624,5.953986,7,0.933227,1,28.612071
414,5637,8.499982,13,0.933072,1,20.648263
415,5641,2.398565,4,0.933025,1,22.348937
416,5657,11.928301,16,0.932835,1,23.18183
417,5667,6.569403,10,0.932716,1,21.252975
418,5678,7.723794,11,0.932586,1,22.149449
419,5706,19.643227,28,0.932253,1,21.704146
420,5724,12.658472,18,0.932039,1,22.452817
421,5732,7.072417,8,0.931944,1,29.246182
422,5741,6.601648,9,0.931837,1,24.197669
423,5765,16.373358,24,0.931553,1,21.26057
424,5776,9.157837,11,0.931422,1,26.826474
425,5806,20.8548,30,0.931066,0,20.700876
426,5836,21.520512,30,0.930709,0,21.695149
427,5848,8.070759,12,0.930567,1,22.36301
428,5850,0.966017,2,0.930543,1,24.390381
429,5857,6.108597,7,0.93046,1,29.260557
430,5882,18.171559,25,0.930163,1,22.869324
431,5889,4.268215,7,0.93008,1,21.093532
432,5919,27.826643,30,0.929724,0,28.160801
433,5924,3.756926,5,0.929664,1,26.248638
434,5934,6.221698,10,0.929546,1,20.533301
435,5947,10.687259,13,0.929391,1,26.160427
436,5959,8.220492,12,0.929249,1,22.183711
437,5970,7.490954,11,0.929118,1,22.888896
438,6000,21.571724,30,0.928762,0,21.534352
439,6003,1.597429,3,0.928726,1,20.861249
440,6006,1.764923,3,0.928691,1,24.14964
441,6036,20.736471,30,0.928334,0,20.534352
442,6044,6.47251,8,0.928239,1,26.28583
443,6055,8.01439,11,0.928109,1,24.564233
444,6070,11.220753,15,0.927931,1,23.686136
445,6089,13.34783,19,0.927705,1,22.390736
446,6119,20.975104,30,0.927349,0,20.867684
447,6138,17.187907,19,0.927123,1,28.031686
448,6144,4.003446,6,0.927052,1,23.072672
449,6150,4.649386,6,0.926981,1,27.226933
450,6156,4.758484,6,0.926909,1,26.681904
451,6169,12.267951,13,0.926755,1,29.920727
452,6173,2.563432,4,0.926708,1,23.76057
453,6183,7.255225,10,0.926589,1,24.320385
454,6186,1.958373,3,0.926553,1,25.824418
455,6206,17.157275,20,0.926316,1,27.123906
456,6236,20.937733,30,0.925959,0,20.866853
457,6240,2.99725,4,0.925912,1,27.997254
458,6251,8.762952,11,0.925781,1,25.462971
459,6259,5.683419,8,0.925686,1,23.996751
460,6267,5.254814,8,0.925591,1,21.498702
461,6279,7.865916,12,0.925449,1,21.529677
462,6286,4.526207,7,0.925366,1,22.360805
463,6290,2.517864,4,0.925318,1,25.0
464,6295,3.792321,5,0.925259,1,25.144484
465,6300,3.283098,5,0.925199,1,21.971588
466,6321,15.817458,21,0.92495,1,23.272904
467,6340,13.077534,19,0.924724,1,21.469914
468,6352,9.561889,12,0.924582,1,25.42439
469,6362,6.77983,10,0.924463,1,22.25227
470,6365,1.602273,3,0.924427,1,22.568713
471,6390,18.39525,25,0.924131,1,23.269059
472,6405,10.066854,15,0.923952,1,21.119185
473,6424,15.959769,19,0.923727,1,26.64438
474,6432,5.323375,8,0.923632,1,22.690647
475,6454,15.47783,22,0.923371,1,21.866902
476,6476,15.70324,22,0.923109,1,22.281497
477,6493,12.22099,17,0.922907,1,22.763402
478,6496,1.764923,3,0.922872,1,22.985357
479,6516,14.504139,20,0.922634,1,22.75497
480,6521,3.251618,5,0.922575,1,24.666667
481,6551,22.266211,30,0.922219,0,22.528653
482,6581,20.936462,30,0.921863,0,20.834308
483,6611,20.771656,30,0.921506,0,20.534352
484,6641,21.177513,30,0.92115,0,21.195172
485,6671,22.399926,30,0.920794,0,22.366682
486,6679,6.564023,8,0.920699,1,26.880469
487,6709,24.139477,30,0.920343,0,24.638186
488,6716,4.525049,7,0.920259,1,21.558529
489,6741,19.665083,25,0.919963,1,24.520569
490,6760,14.096556,19,0.919737,1,23.486197
491,6768,6.357599,8,0.919642,1,25.884726
492,6776,6.202496,8,0.919547,1,25.429687
493,6804,19.045591,28,0.919214,1,20.834783
494,6820,13.347576,16,0.919024,1,26.568293
495,6830,6.804118,10,0.918906,1,22.65224
496,6836,4.555309,6,0.918834,1,25.345954
497,6856,13.644802,20,0.918597,1,21.439014
498,6871,11.1992,15,0.918419,1,24.229069
499,6901,22.509785,30,0.918063,0,22.501003
500,6909,5.011364,8,0.917968,1,20.318398
501,6914,3.794167,5,0.917908,1,26.090643
502,6932,12.667333,18,0.917694,1,22.164126
503,6962,23.152407,30,0.917338,0,23.367685
504,6983,15.111969,21,0.917089,1,22.669659
505,7006,18.810648,23,0.916816,1,25.436995
506,7017,7.434926,11,0.916685,1,22.254208
507,7020,1.960209,3,0.916649,1,25.028024
508,7033,8.826797,13,0.916495,1,21.624267
509,7056,16.577873,23,0.916222,1,22.71913
510,7072,11.823309,16,0.916032,1,23.425393
511,7088,11.414775,16,0.915842,1,23.132396
512,7101,9.484419,13,0.915687,1,22.888243
513,7131,21.419277,30,0.915331,0,21.367685
514,7145,11.595936,14,0.915165,1,26.691887
515,7162,11.397257,17,0.914963,1,20.931661
516,7187,20.416628,25,0.914666,1,25.341459
517,7217,22.634713,30,0.91431,0,22.63232
518,7234,12.289865,17,0.914108,1,22.946858
519,7243,7.55821,9,0.914001,1,27.000461
520,7245,1.085335,2,0.913977,1,27.072779
521,7258,10.802737,13,0.913823,1,26.571078
522,7286,19.759852,28,0.913491,1,21.593755
523,7316,26.440082,30,0.913134,0,26.70001
524,7322,4.390604,6,0.913063,1,26.122375
525,7330,5.805087,8,0.912968,1,24.385508
526,7360,21.657972,30,0.912612,0,21.639188
527,7390,21.963501,30,0.912256,0,22.034352
528,7400,6.544585,10,0.912137,1,21.435629
529,7421,15.499304,21,0.911887,1,22.720716
530,7426,2.846591,5,0.911828,1,19.079224
531,7456,21.173791,30,0.911472,0,21.200016
532,7470,11.721807,14,0.911306,1,27.151275
533,7476,4.208509,6,0.911234,1,23.394814
534,7485,5.653391,9,0.911127,1,21.114455
535,7498,10.389125,13,0.910973,1,25.902653
536,7521,16.224993,23,0.9107,1,21.790751
537,7529,5.465836,8,0.910605,1,23.129388
538,7537,4.889827,8,0.91051,1,19.326889
539,7567,21.441732,30,0.910154,0,21.534323
540,7597,22.366135,30,0.909798,0,22.361785
541,7603,3.707652,6,0.909726,1,21.560323
542,7609,4.955581,6,0.909655,1,27.515441
543,7637,21.025365,28,0.909323,1,23.080154
544,7662,19.25454,25,0.909026,1,23.849774
545,7692,20.770491,30,0.908669,0,20.534352
546,7702,6.824034,10,0.908551,1,22.504203
547,7732,22.584484,30,0.908194,0,23.001003
548,7736,2.759509,4,0.908147,1,24.046841
549,7741,3.790727,5,0.908088,1,26.467147
550,7771,20.53988,30,0.907731,0,20.201018
551,7801,21.28768,30,0.907375,0,21.339199
552,7810,8.066606,9,0.907268,1,29.329939
553,7816,4.400788,6,0.907197,1,26.165374
554,7829,10.174235,13,0.907042,1,24.920375
555,7837,6.362456,8,0.906948,1,26.725029
556,7845,6.953976,8,0.906853,1,28.136586
557,7857,10.788318,12,0.90671,1,28.559699
558,7862,3.397965,5,0.906651,1,24.085635
559,7865,1.764923,3,0.906615,1,24.593588
560,7872,5.367542,7,0.906532,1,25.795221
561,7888,14.553953,16,0.906342,1,28.674991
562,7893,3.401001,5,0.906282,1,25.355482
563,7909,12.448455,16,0.906092,1,24.925019
564,7912,1.851991,3,0.906057,1,26.122547
565,7930,14.39396,18,0.905843,1,25.418906
566,7939,5.772715,9,0.905736,1,21.280265
567,7969,24.341387,30,0.90538,0,24.999999
568,7991,18.29261,22,0.905119,1,26.021734
569,7996,3.761176,5,0.905059,1,26.247707
570,8005,7.36262,9,0.904953,1,26.676806
571,8035,22.649678,30,0.904596,0,22.839199
572,8046,8.422096,11,0.904466,1,25.451878
573,8076,20.972496,30,0.904109,0,20.867685
574,8082,3.998629,6,0.904038,1,23.404003
575,8088,4.35767,6,0.903967,1,24.510587
576,8092,2.566054,4,0.903919,1,24.051182
577,8112,14.145675,20,0.903682,1,22.171728
578,8116,2.397471,4,0.903634,1,23.831481
579,8134,12.636661,18,0.903421,1,22.362864
580,8149,11.960691,15,0.903242,1,25.200158
581,8178,21.201541,29,0.902898,1,22.766095
582,8208,22.954462,30,0.902542,0,23.33823
583,8213,2.844372,5,0.902482,1,20.690466
