episode_index,global_step,episode_reward,episode_length,epsilon,crashed,mean_speed
50,695,5.808176,8,0.991759,1,24.125212
51,718,17.935484,23,0.991486,1,24.184537
52,742,17.198309,24,0.991201,1,22.652762
53,767,18.949778,25,0.990904,1,23.403707
54,789,15.865651,22,0.990642,1,22.503877
55,809,18.742962,20,0.990405,1,29.004634
56,812,1.984036,3,0.990369,1,27.244751
57,817,3.596296,5,0.99031,1,24.695809
58,835,13.543168,18,0.990096,1,23.354894
59,865,22.787936,30,0.98974,0,22.798987
60,879,9.305914,14,0.989574,1,21.443317
61,890,8.128299,11,0.989443,1,23.861645
62,893,1.767153,3,0.989407,1,23.347427
63,905,8.423173,12,0.989265,1,23.200085
64,914,6.005928,9,0.989158,1,22.391737
65,922,6.157458,8,0.989063,1,25.970725
66,937,11.923381,15,0.988885,1,25.677218
67,944,4.69347,7,0.988802,1,22.862979
68,947,1.454778,3,0.988766,1,21.223208
69,950,1.995165,3,0.988731,1,27.330748
70,960,8.004088,10,0.988612,1,26.380031
71,963,1.764923,3,0.988576,1,23.347427
72,974,9.550109,11,0.988446,1,27.95257
73,1004,24.029067,30,0.988089,0,24.160796
74,1015,8.245893,11,0.987959,1,23.601636
75,1021,4.756096,6,0.987888,1,26.940019
76,1032,8.961725,11,0.987757,1,25.934161
77,1034,0.966017,2,0.987733,1,25.103286
78,1042,6.323876,8,0.987638,1,26.887903
79,1045,1.958373,3,0.987603,1,25.412525
80,1065,15.3396,20,0.987365,1,23.936548
81,1081,11.96502,16,0.987175,1,23.6856
82,1085,2.401173,4,0.987128,1,22.348937
83,1110,18.030226,25,0.986831,1,22.447495
84,1140,21.046664,30,0.986474,0,21.001003
85,1148,6.758309,8,0.986379,1,27.845762
86,1178,21.218381,30,0.986023,0,21.19598
87,1183,2.727273,5,0.985964,1,20.20608
88,1200,15.55441,17,0.985762,1,28.836283
89,1211,7.730729,11,0.985631,1,23.039617
90,1213,1.121128,2,0.985607,1,27.558956
91,1223,7.215156,10,0.985489,1,23.820073
92,1233,8.384927,10,0.98537,1,27.673448
93,1242,7.359349,9,0.985263,1,26.243353
94,1250,6.250505,8,0.985168,1,26.670218
95,1255,2.9307,5,0.985109,1,21.079105
96,1278,19.408808,23,0.984836,1,26.737829
97,1291,10.012021,13,0.984681,1,25.007912
98,1315,17.112944,24,0.984396,1,22.394683
99,1328,9.457264,13,0.984242,1,23.192782
100,1358,20.7705,30,0.983886,0,20.534323
101,1385,22.119688,27,0.983565,1,25.537631
102,1415,24.739356,30,0.983209,0,24.994131
103,1422,5.563659,7,0.983126,1,26.660568
104,1438,14.551942,16,0.982936,1,28.515272
105,1468,21.998981,30,0.982579,0,22.362818
106,1473,2.963674,5,0.98252,1,20.850896
107,1480,5.201148,7,0.982437,1,25.386834
108,1496,10.897965,16,0.982247,1,21.003924
109,1499,1.44994,3,0.982211,1,21.723655
110,1515,11.10787,16,0.982021,1,21.774102
111,1531,11.100226,16,0.981831,1,22.089216
112,1549,13.085512,18,0.981618,1,23.258697
113,1571,16.806912,22,0.981356,1,24.258422
114,1574,1.958373,3,0.981321,1,24.669085
115,1587,9.857457,13,0.981166,1,24.873905
116,1591,2.566054,4,0.981119,1,23.76057
117,1621,21.953874,30,0.980762,0,21.999972
118,1628,5.084233,7,0.980679,1,24.1451
119,1636,5.253587,8,0.980584,1,22.180489
120,1641,3.199702,5,0.980525,1,22.184798
121,1671,22.403617,30,0.980169,0,22.529313
122,1701,23.314783,30,0.979812,0,23.672371
123,1731,23.820199,30,0.979456,0,24.200989
124,1742,8.086487,11,0.979326,1,23.28421
125,1772,21.729757,30,0.978969,0,21.800156
126,1789,11.655438,17,0.978768,1,21.622451
127,1796,4.797539,7,0.978684,1,23.485107
128,1799,1.788291,3,0.978649,1,25.577705
129,1805,3.900969,6,0.978577,1,23.888905
130,1817,9.761141,12,0.978435,1,25.589853
131,1820,1.600037,3,0.978399,1,20.065242
132,1834,9.385397,14,0.978233,1,21.147449
133,1853,16.036463,19,0.978008,1,26.381281
134,1869,13.198791,16,0.977818,1,26.103563
135,1872,1.958373,3,0.977782,1,23.729121
136,1874,1.198555,2,0.977758,1,28.496122
137,1884,8.193321,10,0.977639,1,27.196956
138,1888,2.449753,4,0.977592,1,24.583333
139,1900,8.28614,12,0.977449,1,22.099603
140,1906,4.085366,6,0.977378,1,23.347107
141,1912,3.528409,6,0.977307,1,20.441039
142,1914,0.918219,2,0.977283,1,25.0
143,1944,21.423355,30,0.976927,0,21.472521
144,1958,11.96176,14,0.976761,1,27.145982
145,1966,6.273008,8,0.976666,1,25.425515
146,1985,13.461684,19,0.97644,1,22.742289
147,1989,2.564214,4,0.976392,1,25.051643
148,1999,6.221671,10,0.976274,1,20.514661
149,2029,23.453214,30,0.975917,0,23.798987
150,2059,21.572903,30,0.975561,0,21.661971
151,2082,17.46049,23,0.975288,1,24.072024
152,2099,14.207063,17,0.975086,1,26.475534
153,2105,4.959018,6,0.975015,1,27.013028
154,2116,7.021586,11,0.974884,1,20.096618
155,2121,3.198608,5,0.974825,1,22.687206
156,2143,18.799889,22,0.974564,1,26.837455
157,2173,21.760982,30,0.974208,0,21.465683
158,2184,7.731757,11,0.974077,1,23.090948
159,2202,12.903297,18,0.973863,1,22.966789
160,2218,13.134965,16,0.973673,1,25.813411
161,2227,7.202524,9,0.973566,1,26.411822
162,2257,21.244335,30,0.97321,0,21.201017
163,2269,9.608864,12,0.973067,1,25.841037
164,2280,9.157803,11,0.972937,1,26.728755
165,2303,18.114521,23,0.972664,1,24.892611
166,2328,17.675584,25,0.972367,1,22.413273
167,2339,7.250821,11,0.972236,1,21.161111
168,2361,17.975287,22,0.971975,1,25.686031
169,2379,12.312566,18,0.971761,1,21.390759
170,2387,6.792282,8,0.971666,1,27.429421
171,2393,3.723984,6,0.971595,1,22.787705
172,2397,2.759115,4,0.971548,1,25.021018
173,2427,21.500632,30,0.971191,0,21.700876
174,2436,6.246765,9,0.971084,1,22.555539
175,2455,16.047522,19,0.970859,1,26.847647
176,2472,13.225306,17,0.970657,1,25.197691
177,2492,16.973265,20,0.970419,1,26.599628
178,2522,20.84183,30,0.970063,1,21.508457
179,2525,1.958373,3,0.970028,1,24.021175
180,2529,2.399329,4,0.96998,1,22.606004
181,2535,4.016034,6,0.969909,1,23.33919
182,2564,20.838856,29,0.969564,1,22.427407
183,2590,20.696571,26,0.969256,1,24.486162
184,2598,5.207017,8,0.969161,1,21.274404
185,2605,4.176249,7,0.969078,1,20.56707
186,2619,11.794415,14,0.968911,1,26.742567
187,2636,12.667052,17,0.968709,1,23.280106
188,2643,5.557243,7,0.968626,1,26.782589
189,2673,22.360525,30,0.96827,0,22.528511
190,2692,13.680809,19,0.968044,1,22.812487
191,2700,5.253558,8,0.967949,1,22.372161
192,2703,1.597429,3,0.967914,1,22.568713
193,2712,7.157321,9,0.967807,1,25.689314
194,2737,19.816787,25,0.96751,1,25.049503
195,2749,9.51618,12,0.967368,1,25.148123
196,2752,1.958373,3,0.967332,1,24.021175
197,2774,16.421509,22,0.967071,1,23.498617
198,2777,1.958373,3,0.967035,1,24.040843
199,2807,21.838528,30,0.966679,0,21.701018
200,2819,9.193687,12,0.966536,1,24.873152
201,2822,1.725115,3,0.966501,1,25.063771
202,2839,11.983056,17,0.966299,1,22.315068
203,2869,20.970516,30,0.965943,0,20.834336
204,2884,11.092517,15,0.965764,1,23.118522
205,2888,2.759509,4,0.965717,1,23.789472
206,2908,13.552795,20,0.965479,1,21.586312
207,2933,17.693592,25,0.965183,1,22.536081
208,2955,16.500699,22,0.964921,1,23.185651
209,2962,4.79792,7,0.964838,1,23.363071
210,2992,24.420009,30,0.964482,0,24.534351
211,3000,6.58761,8,0.964387,1,26.93167
212,3004,2.957371,4,0.964339,1,25.753108
213,3032,21.432822,28,0.964007,1,23.753671
214,3053,14.716002,21,0.963758,1,22.271721
215,3058,3.957201,5,0.963698,1,27.495624
216,3066,6.959012,8,0.963603,1,28.136586
217,3074,5.060483,8,0.963508,1,20.588863
218,3086,10.203353,12,0.963366,1,27.067191
219,3090,2.955789,4,0.963318,1,25.096341
220,3106,11.414385,16,0.963128,1,22.262558
221,3109,2.075449,3,0.963093,1,27.999848
222,3114,2.963691,5,0.963033,1,19.732533
223,3133,14.42042,19,0.962808,1,23.749702
224,3139,3.613913,6,0.962736,1,19.900597
225,3156,11.706964,17,0.962534,1,21.643564
226,3178,17.125175,22,0.962273,1,24.470982
227,3189,7.851356,11,0.962143,1,24.108308
228,3195,4.390695,6,0.962071,1,25.886509
229,3202,5.754074,7,0.961988,1,27.320616
230,3207,3.083009,5,0.961929,1,22.456842
231,3234,21.493726,27,0.961608,1,24.633062
232,3242,6.470149,8,0.961513,1,25.854799
233,3255,9.297006,13,0.961359,1,22.6962
234,3285,22.491304,30,0.961002,1,23.557807
235,3305,13.921216,20,0.960765,1,21.754829
236,3314,7.553005,9,0.960658,1,27.529566
237,3329,11.501083,15,0.96048,1,24.56232
238,3338,6.959576,9,0.960373,1,25.56492
239,3344,4.555574,6,0.960302,1,26.702753
240,3353,7.559445,9,0.960195,1,26.897581
241,3358,3.875595,5,0.960136,1,27.794919
242,3361,1.600037,3,0.9601,1,23.441975
243,3391,22.162986,30,0.959744,0,22.500024
244,3398,5.160291,7,0.959661,1,24.714571
245,3420,15.301724,22,0.959399,1,21.692681
246,3437,12.29928,17,0.959198,1,23.163569
247,3451,10.568948,14,0.959031,1,23.584825
248,3468,13.476598,17,0.958829,1,25.107706
249,3472,2.399329,4,0.958782,1,23.831481
250,3480,5.327343,8,0.958687,1,22.304473
251,3485,3.765991,5,0.958627,1,26.010129
252,3502,11.634342,17,0.958426,1,22.160378
253,3520,13.343212,18,0.958212,1,23.524689
254,3526,5.079324,6,0.958141,1,28.999071
255,3532,4.758484,6,0.958069,1,26.873892
256,3554,14.835388,22,0.957808,1,21.143491
257,3577,17.110941,23,0.957535,1,23.700795
258,3587,7.63901,10,0.957416,1,25.669147
259,3591,2.162554,4,0.957369,1,19.018334
260,3604,9.329541,13,0.957214,1,23.083387
261,3634,24.541565,30,0.956858,0,24.994159
262,3637,1.960209,3,0.956823,1,24.021175
263,3659,15.189016,22,0.956561,1,21.479104
264,3670,7.142153,11,0.956431,1,20.76233
265,3675,3.401001,5,0.956371,1,24.084945
266,3705,21.802575,30,0.956015,0,21.672537
267,3717,9.818391,12,0.955873,1,26.349929
268,3730,10.564941,13,0.955718,1,26.249476
269,3760,22.585669,30,0.955362,0,22.661629
270,3771,7.250236,11,0.955231,1,21.609622
271,3787,13.363665,16,0.955041,1,26.188612
272,3805,13.205508,18,0.954828,1,23.30189
273,3819,9.855906,14,0.954661,1,21.861628
274,3826,4.530118,7,0.954578,1,22.884536
275,3842,12.362962,16,0.954388,1,24.937473
276,3858,12.563922,16,0.954198,1,25.154847
277,3862,2.792487,4,0.954151,1,24.621241
278,3875,9.060384,13,0.953996,1,22.571983
279,3884,6.562108,9,0.953889,1,24.330984
280,3904,16.531095,20,0.953652,1,26.061889
281,3908,2.255915,4,0.953604,1,20.028365
282,3938,22.873819,30,0.953248,0,22.965678
283,3960,17.446152,22,0.952987,1,24.682461
284,3980,13.717139,20,0.952749,1,21.559898
285,4010,24.112063,30,0.952393,0,24.339174
286,4019,7.557243,9,0.952286,1,27.360465
287,4022,1.381995,3,0.952251,1,21.154275
288,4052,22.049021,30,0.951894,0,21.965683
289,4062,8.758468,10,0.951776,1,27.517446
290,4074,10.005676,12,0.951633,1,26.53634
291,4095,15.824296,21,0.951384,1,23.52222
292,4105,7.196437,10,0.951265,1,23.476776
293,4117,7.987776,12,0.951122,1,22.097938
294,4128,7.139963,11,0.950992,1,20.616418
295,4138,7.801365,10,0.950873,1,25.254905
296,4147,7.356513,9,0.950766,1,26.269758
297,4156,6.716507,9,0.950659,1,25.555555
298,4162,4.388759,6,0.950588,1,26.122375
299,4168,4.957172,6,0.950517,1,27.913041
300,4198,23.283834,30,0.950161,0,23.701017
301,4210,9.592619,12,0.950018,1,25.786187
302,4215,3.955619,5,0.949959,1,26.240765
303,4229,9.417429,14,0.949793,1,21.19853
304,4239,8.957163,10,0.949674,1,28.509269
305,4253,11.797612,14,0.949507,1,26.555543
306,4270,11.646022,17,0.949306,1,21.954317
307,4300,22.245631,30,0.948949,0,22.137325
308,4311,7.970417,11,0.948819,1,23.217698
309,4334,16.805531,23,0.948546,1,22.97281
310,4342,5.451214,8,0.948451,1,23.790866
311,4354,7.753748,12,0.948308,1,21.122227
312,4366,8.728896,12,0.948166,1,23.035447
313,4384,13.772293,18,0.947952,1,23.894038
314,4400,12.616268,16,0.947762,1,25.042316
315,4422,16.976518,22,0.947501,1,24.181349
316,4436,9.617645,14,0.947334,1,21.759427
317,4461,17.042488,25,0.947037,1,20.810896
318,4468,4.763823,7,0.946954,1,22.296227
319,4473,3.959047,5,0.946895,1,27.018487
320,4487,10.686045,14,0.946729,1,23.973156
321,4496,6.173042,9,0.946622,1,23.238966
322,4526,22.94659,30,0.946266,0,22.965649
323,4556,21.122972,30,0.945909,0,21.034323
324,4559,1.960209,3,0.945874,1,26.738356
325,4577,14.057348,18,0.94566,1,24.518171
326,4602,18.747774,25,0.945363,1,23.215414
327,4624,16.377816,22,0.945102,1,23.015421
328,4628,2.279247,4,0.945054,1,20.646692
329,4631,1.764923,3,0.945019,1,22.985357
330,4642,8.957403,11,0.944888,1,26.588555
331,4655,9.093703,13,0.944734,1,21.951235
332,4662,5.760155,7,0.944651,1,27.496892
333,4672,8.355718,10,0.944532,1,27.521682
334,4687,12.875183,15,0.944354,1,27.597965
335,4695,6.588016,8,0.944259,1,26.685804
336,4706,9.400161,11,0.944128,1,27.13122
337,4717,8.764136,11,0.943998,1,25.913046
338,4721,2.396743,4,0.94395,1,22.109008
339,4731,7.997777,10,0.943831,1,26.672669
340,4737,4.75612,6,0.94376,1,26.502916
341,4758,14.483334,21,0.943511,1,21.635527
342,4774,11.210466,16,0.943321,1,22.402252
343,4785,8.7928,11,0.94319,1,26.521313
344,4791,4.047273,6,0.943119,1,24.722222
345,4796,3.758507,5,0.943059,1,27.043304
346,4822,21.138037,26,0.942751,1,25.344979
347,4850,25.354138,28,0.942418,1,28.221724
348,4858,6.959012,8,0.942323,1,27.65054
349,4877,14.530213,19,0.942098,1,23.87065
350,4883,3.998992,6,0.942026,1,22.930624
351,4887,2.759509,4,0.941979,1,23.939849
352,4892,3.756926,5,0.941919,1,25.745906
353,4901,7.757919,9,0.941813,1,27.788076
354,4909,6.75437,8,0.941717,1,27.655523
355,4915,3.724247,6,0.941646,1,22.500853
356,4919,2.957377,4,0.941599,1,27.55413
357,4945,18.777545,26,0.94129,1,22.952991
358,4950,3.329237,5,0.941231,1,25.038262
359,4954,2.162554,4,0.941183,1,19.196997
360,4967,9.524336,13,0.941029,1,24.242839
361,4971,2.280025,4,0.940981,1,20.28113
362,4984,11.951874,13,0.940827,1,28.491436
363,4990,4.754529,6,0.940756,1,26.682073
364,4994,2.281855,4,0.940708,1,20.457445
365,5015,16.017311,21,0.940459,1,23.868778
366,5019,2.955789,4,0.940411,1,26.560797
367,5021,0.966017,2,0.940388,1,25.103286
368,5031,8.589462,10,0.940269,1,27.348644
369,5042,8.601811,11,0.940138,1,25.799719
370,5049,4.796393,7,0.940055,1,23.348004
371,5055,4.363618,6,0.939984,1,25.014012
372,5058,1.958373,3,0.939948,1,26.265661
373,5065,4.724052,7,0.939865,1,23.424436
374,5069,3.0477,4,0.939817,1,28.340192
375,5098,23.002779,29,0.939473,1,24.964552
376,5108,6.604377,10,0.939354,1,21.106284
377,5118,7.327345,10,0.939236,1,24.53271
378,5148,22.409299,30,0.938879,0,22.638185
379,5150,1.054395,2,0.938856,1,26.68382
380,5154,2.397471,4,0.938808,1,22.348937
381,5158,2.399329,4,0.938761,1,22.606004
382,5168,8.194101,10,0.938642,1,26.348643
383,5177,7.076379,9,0.938535,1,25.126118
384,5189,8.066958,12,0.938392,1,22.014222
385,5193,2.599059,4,0.938345,1,23.416327
386,5210,14.401155,17,0.938143,1,26.620108
387,5216,4.754525,6,0.938072,1,27.300038
388,5231,10.351459,15,0.937894,1,22.252044
389,5241,6.758623,10,0.937775,1,22.673307
390,5252,8.117743,11,0.937644,1,23.948726
391,5257,3.957201,5,0.937585,1,28.043353
392,5262,3.258057,5,0.937526,1,24.680398
393,5281,12.998354,19,0.9373,1,21.690823
394,5290,5.884412,9,0.937193,1,21.236052
395,5306,10.999103,16,0.937003,1,22.085553
396,5323,11.904731,17,0.936801,1,22.666243
397,5338,11.445343,15,0.936623,1,24.415913
398,5345,4.563726,7,0.93654,1,21.793417
399,5375,24.414144,30,0.936184,0,24.965648
400,5390,12.757702,15,0.936006,1,26.746922
401,5393,1.767153,3,0.93597,1,23.522134
402,5402,6.774793,9,0.935863,1,25.567263
403,5409,6.193933,7,0.93578,1,29.567065
404,5431,15.821412,22,0.935519,1,22.580926
405,5439,6.55652,8,0.935424,1,26.398482
406,5443,2.131758,4,0.935376,1,19.596774
407,5471,18.730798,28,0.935044,1,20.371238
408,5477,4.761147,6,0.934972,1,27.29959
409,5486,6.010359,9,0.934866,1,22.048443
410,5498,7.733793,12,0.934723,1,20.863946
411,5503,3.957206,5,0.934664,1,26.240765
412,5509,4.397796,6,0.934593,1,25.614848
413,5515,4.107516,6,0.934521,1,24.455702
414,5524,5.88983,9,0.934414,1,21.23037
415,5543,13.341997,19,0.934189,1,21.760231
416,5551,5.462785,8,0.934094,1,22.867396
417,5554,1.958373,3,0.934058,1,25.545623
418,5559,3.959047,5,0.933999,1,26.92548
419,5566,5.355134,7,0.933916,1,25.727316
420,5576,7.319225,10,0.933797,1,23.938921
421,5583,4.210227,7,0.933714,1,20.378027
422,5610,19.949576,27,0.933393,1,23.053632
423,5625,10.920436,15,0.933215,1,23.346382
424,5634,6.301211,9,0.933108,1,23.2668
425,5656,16.535979,22,0.932847,1,23.411001
426,5672,12.326534,16,0.932657,1,24.377627
427,5699,24.749288,27,0.932336,1,28.336766
428,5711,10.347269,12,0.932194,1,27.25652
429,5719,6.353103,8,0.932099,1,26.405519
430,5722,2.050634,3,0.932063,1,27.787257
431,5746,18.569086,24,0.931778,1,24.596864
432,5751,3.200064,5,0.931719,1,23.084803
433,5758,4.573141,7,0.931636,1,21.954161
434,5773,10.456785,15,0.931458,1,22.513743
435,5803,21.369641,30,0.931101,0,21.367661
436,5814,7.800369,11,0.930971,1,23.312144
437,5818,2.398565,4,0.930923,1,23.831481
438,5826,6.155885,8,0.930828,1,25.150178
439,5832,3.892333,6,0.930757,1,22.700601
440,5862,21.610462,30,0.930401,0,21.533354
441,5868,3.998632,6,0.930329,1,23.072672
442,5875,5.559084,7,0.930246,1,26.782589
443,5890,10.888805,15,0.930068,1,22.746756
444,5907,14.406541,17,0.929866,1,26.541425
445,5924,11.978808,17,0.929664,1,22.355342
446,5954,21.323057,30,0.929308,0,21.367685
447,5967,9.095364,13,0.929154,1,22.402888
448,5976,5.689116,9,0.929047,1,20.472349
449,5984,4.977362,8,0.928952,1,21.272013
450,5993,6.606973,9,0.928845,1,23.709547
451,6009,13.647641,16,0.928655,1,27.395833
452,6019,7.456389,10,0.928536,1,24.339424
453,6022,1.795329,3,0.928501,1,22.825941
454,6032,6.618416,10,0.928382,1,21.133927
455,6062,25.018647,30,0.928026,0,25.47169
456,6066,2.792487,4,0.927978,1,26.291702
457,6096,22.959772,30,0.927622,0,23.16767
458,6106,6.333002,10,0.927503,1,20.770439
459,6117,7.722914,11,0.927373,1,22.702489
460,6126,7.278821,9,0.927266,1,26.872304
461,6156,20.85481,30,0.926909,0,20.696151
462,6181,17.862964,25,0.926613,1,22.337441
463,6193,8.563817,12,0.92647,1,22.641844
464,6223,23.842315,30,0.926114,0,24.001003
465,6241,13.469248,18,0.9259,1,23.894604
466,6258,14.488565,17,0.925698,1,26.837516
467,6265,5.388742,7,0.925615,1,26.676327
468,6295,21.328299,30,0.925259,0,21.334336
469,6300,3.20231,5,0.925199,1,22.687206
470,6302,0.966017,2,0.925176,1,23.102363
471,6312,7.213924,10,0.925057,1,24.021647
472,6331,13.379405,19,0.924831,1,22.137937
473,6345,11.75809,14,0.924665,1,27.056927
474,6356,9.350426,11,0.924534,1,27.092234
475,6359,1.795329,3,0.924499,1,22.530493
476,6374,10.378969,15,0.924321,1,22.080313
477,6383,7.163042,9,0.924214,1,26.115814
478,6385,1.050855,2,0.92419,1,26.68382
479,6390,4.044014,5,0.924131,1,28.640012
480,6400,7.795383,10,0.924012,1,25.897223
481,6411,7.020616,11,0.923881,1,20.59147
482,6441,23.038499,30,0.923525,0,23.361677
483,6454,10.255688,13,0.923371,1,25.643123
484,6461,5.35855,7,0.923288,1,25.171632
485,6474,9.876216,13,0.923133,1,24.748806
486,6502,19.564042,28,0.922801,1,21.438299
487,6515,8.496772,13,0.922646,1,20.665751
488,6518,1.764923,3,0.922611,1,24.14964
489,6522,2.131758,4,0.922563,1,18.881842
490,6529,5.040384,7,0.92248,1,24.506387
491,6552,17.599561,23,0.922207,1,24.423238
492,6581,20.046729,29,0.921863,1,21.323931
493,6586,3.197493,5,0.921803,1,23.084803
494,6603,12.453885,17,0.921601,1,22.866512
495,6613,7.203617,10,0.921482,1,23.344439
496,6625,8.452527,12,0.92134,1,23.120326
497,6655,21.091565,30,0.920984,0,21.033519
498,6666,9.15501,11,0.920853,1,27.043479
499,6696,23.787743,30,0.920497,0,23.701018
500,6707,9.951614,11,0.920366,1,28.64479
501,6719,7.932979,12,0.920224,1,21.044146
502,6739,14.589633,20,0.919986,1,22.805254
503,6743,2.514192,4,0.919939,1,25.0
504,6763,13.354807,20,0.919701,1,20.800567
505,6767,2.456921,4,0.919654,1,24.600497
506,6777,6.809192,10,0.919535,1,22.112277
507,6783,4.761147,6,0.919464,1,25.895426
508,6788,3.790207,5,0.919404,1,26.309039
509,6803,12.200121,15,0.919226,1,26.26526
510,6833,23.22816,30,0.91887,0,23.367685
511,6860,20.497456,27,0.918549,1,23.707127
512,6874,9.06027,14,0.918383,1,20.465885
513,6900,18.712452,26,0.918074,1,21.964929
514,6917,13.016506,17,0.917872,1,24.710828
515,6931,12.649247,14,0.917706,1,28.811469
516,6961,22.131071,30,0.91735,0,22.20001
517,6968,5.558057,7,0.917267,1,26.606174
518,6972,2.401174,4,0.917219,1,23.076633
519,6981,7.750126,9,0.917112,1,27.788076
520,6986,3.560252,5,0.917053,1,25.494651
521,7007,15.027557,21,0.916804,1,22.31173
522,7037,21.003326,30,0.916447,0,20.701018
523,7062,17.788975,25,0.916151,1,21.849765
524,7065,1.600054,3,0.916115,1,23.441975
525,7077,8.579829,12,0.915972,1,22.938453
526,7080,1.602273,3,0.915937,1,22.004166
527,7110,24.180299,30,0.915581,0,24.632315
528,7116,4.957172,6,0.915509,1,27.515441
529,7146,21.146441,30,0.915153,0,21.195291
530,7154,5.879701,8,0.915058,1,24.849958
531,7163,5.743316,9,0.914951,1,20.931741
532,7193,21.762098,30,0.914595,0,22.034347
533,7210,12.689094,17,0.914393,1,23.674906
534,7233,17.509163,23,0.91412,1,23.711687
535,7236,1.886471,3,0.914084,1,26.381853
536,7243,5.754246,7,0.914001,1,27.888116
537,7253,7.607925,10,0.913883,1,25.152581
538,7259,3.850191,6,0.913811,1,22.239304
539,7289,21.518967,30,0.913455,0,21.666838
540,7306,12.678064,17,0.913253,1,23.95534
541,7310,2.761346,4,0.913206,1,24.046841
542,7321,7.229425,11,0.913075,1,21.604221
543,7341,13.517282,20,0.912837,1,21.001685
544,7365,17.027418,24,0.912552,1,21.716725
545,7375,8.477471,10,0.912434,1,27.897372
546,7382,5.955301,7,0.912351,1,27.716828
547,7386,2.761346,4,0.912303,1,25.021018
548,7390,2.955271,4,0.912256,1,25.53324
549,7393,2.120634,3,0.91222,1,28.368456
550,7398,3.395372,5,0.912161,1,24.466173
551,7411,9.205564,13,0.912006,1,22.956618
552,7414,1.764923,3,0.911971,1,25.068857
553,7425,9.010257,11,0.91184,1,26.038898
554,7455,24.146591,30,0.911484,0,24.534181
555,7464,5.938384,9,0.911377,1,22.592605
556,7478,12.781466,14,0.911211,1,28.951346
557,7484,4.754,6,0.911139,1,27.300038
558,7489,3.955372,5,0.91108,1,26.602843
559,7503,10.407513,14,0.910914,1,23.748435
560,7509,4.765962,6,0.910842,1,26.020328
561,7513,2.683114,4,0.910795,1,26.03639
562,7538,18.370686,25,0.910498,1,22.901887
563,7541,1.764923,3,0.910462,1,25.068857
564,7548,5.720498,7,0.910379,1,27.871837
565,7578,21.769451,30,0.910023,0,22.000004
566,7583,3.562482,5,0.909964,1,24.237473
567,7600,12.887952,17,0.909762,1,24.142589
568,7602,1.198555,2,0.909738,1,28.496122
569,7613,8.217701,11,0.909608,1,24.549317
570,7624,7.572695,11,0.909477,1,23.182206
571,7636,10.593726,12,0.909334,1,28.497456
572,7644,6.725696,8,0.909239,1,28.137902
573,7653,7.001276,9,0.909133,1,26.33241
574,7664,7.38657,11,0.909002,1,21.723116
575,7693,22.120364,29,0.908658,1,23.903466
576,7696,1.600054,3,0.908622,1,20.846765
577,7723,21.9659,27,0.908301,1,25.224614
578,7729,3.884128,6,0.90823,1,21.97163
579,7733,2.759509,4,0.908183,1,23.842338
580,7763,21.641089,30,0.907826,0,21.700989
581,7771,6.764102,8,0.907731,1,27.651437
582,7786,10.782743,15,0.907553,1,23.013048
583,7798,8.452288,12,0.907411,1,23.045156
