episode_index,global_step,episode_reward,episode_length,epsilon,crashed,mean_speed
430,5785,11.556012,17,0.931315,1,21.495487
431,5787,0.966017,2,0.931291,1,23.72446
432,5794,5.555387,7,0.931208,1,26.375343
433,5805,9.195481,11,0.931078,1,27.301729
434,5809,2.401191,4,0.93103,1,22.606004
435,5827,12.577753,18,0.930816,1,22.165481
436,5857,21.007948,30,0.93046,0,20.86768
437,5863,4.555309,6,0.930389,1,25.932482
438,5872,6.714451,9,0.930282,1,25.192716
439,5902,23.033914,30,0.929926,0,23.666672
440,5905,1.600054,3,0.92989,1,23.925926
441,5914,6.607412,9,0.929783,1,24.581952
442,5927,10.15268,13,0.929629,1,25.231725
443,5951,16.914115,24,0.929344,1,22.057874
444,5976,19.901678,25,0.929047,1,24.861052
445,5986,7.761569,10,0.928928,1,25.879976
446,5992,3.999744,6,0.928857,1,22.784046
447,6010,13.378108,18,0.928643,1,23.427913
448,6012,0.798918,2,0.928619,1,23.388889
449,6029,13.270925,17,0.928418,1,24.802365
450,6051,18.040582,22,0.928156,1,25.838068
451,6072,14.879471,21,0.927907,1,22.14446
452,6075,1.958373,3,0.927871,1,23.729121
453,6082,4.523948,7,0.927788,1,22.472342
454,6109,18.977883,27,0.927468,1,22.044683
455,6117,6.995082,8,0.927373,1,28.996182
456,6136,13.620545,19,0.927147,1,22.399731
457,6162,21.005215,26,0.926838,1,25.345177
458,6177,10.112419,15,0.92666,1,21.496316
459,6181,3.195362,4,0.926613,1,29.242529
460,6211,22.554388,30,0.926256,0,22.701018
461,6230,15.776302,19,0.926031,1,26.492661
462,6247,14.355546,17,0.925829,1,26.64065
463,6251,2.399329,4,0.925781,1,23.421461
464,6258,5.003282,7,0.925698,1,24.19953
465,6288,20.935348,30,0.925342,0,20.639188
466,6293,3.957201,5,0.925283,1,27.24883
467,6296,1.960209,3,0.925247,1,26.265661
468,6305,6.009514,9,0.92514,1,21.847891
469,6311,3.707652,6,0.925069,1,22.798448
470,6341,23.942759,30,0.924713,0,23.96648
471,6364,15.957103,23,0.924439,1,21.31619
472,6370,4.163881,6,0.924368,1,24.367454
473,6400,22.952211,30,0.924012,0,23.201018
474,6406,3.526191,6,0.923941,1,19.875205
475,6428,16.416049,22,0.923679,1,23.705715
476,6441,10.256949,13,0.923525,1,25.630815
477,6462,18.357322,21,0.923276,1,27.286409
478,6477,12.084276,15,0.923098,1,25.470874
479,6507,20.710509,30,0.922741,0,20.53352
480,6537,21.48665,30,0.922385,0,21.701018
481,6560,16.51242,23,0.922112,1,22.540706
482,6566,3.494454,6,0.922041,1,20.251031
483,6569,1.960209,3,0.922005,1,25.028024
484,6591,19.275871,22,0.921744,1,27.199966
485,6605,9.145721,14,0.921578,1,20.90685
486,6617,8.373245,12,0.921435,1,23.22382
487,6621,2.398565,4,0.921388,1,22.753125
488,6633,9.798683,12,0.921245,1,25.910339
489,6647,11.169518,14,0.921079,1,25.639738
490,6654,6.116814,7,0.920996,1,29.300398
491,6682,20.115566,28,0.920663,1,22.323193
492,6710,19.600784,28,0.920331,1,21.670744
493,6714,2.131782,4,0.920283,1,19.836656
494,6727,11.358735,13,0.920129,1,27.699437
495,6741,9.720672,14,0.919963,1,22.3852
496,6754,11.5523,13,0.919808,1,28.172642
497,6784,21.601697,30,0.919452,0,21.49433
498,6799,12.987856,15,0.919274,1,27.782299
499,6811,8.356103,12,0.919131,1,23.061092
500,6817,4.792284,6,0.91906,1,25.882477
501,6830,8.498995,13,0.918906,1,20.972787
502,6833,1.767153,3,0.91887,1,23.522134
503,6842,7.758298,9,0.918763,1,27.459456
504,6861,13.635397,19,0.918538,1,22.830567
505,6870,5.885789,9,0.918431,1,21.491936
506,6883,8.980834,13,0.918276,1,22.227367
507,6889,4.399148,6,0.918205,1,24.597639
508,6893,2.398983,4,0.918157,1,21.298931
509,6905,8.335354,12,0.918015,1,22.503523
510,6910,3.955349,5,0.917956,1,27.018487
511,6929,14.259641,19,0.91773,1,23.949594
512,6936,5.756084,7,0.917647,1,27.320616
513,6948,9.15492,12,0.917504,1,25.136406
514,6954,3.99678,6,0.917433,1,22.653998
515,6982,20.035147,28,0.917101,1,21.985556
516,7009,20.264508,27,0.91678,1,23.141626
517,7032,16.505276,23,0.916507,1,22.540686
518,7047,10.534133,15,0.916329,1,21.859962
519,7077,21.915561,30,0.915972,0,21.966652
520,7083,4.557409,6,0.915901,1,26.040532
521,7093,6.694546,10,0.915782,1,21.606459
522,7099,4.001255,6,0.915711,1,23.587622
523,7108,7.356659,9,0.915604,1,26.80482
524,7119,9.15948,11,0.915474,1,26.552561
525,7127,5.324836,8,0.915379,1,22.651904
526,7140,9.37333,13,0.915224,1,23.097876
527,7146,3.998629,6,0.915153,1,22.532621
528,7151,3.476155,5,0.915094,1,23.226952
529,7172,15.102557,21,0.914844,1,23.102693
530,7179,5.155808,7,0.914761,1,24.858179
531,7186,5.555656,7,0.914678,1,26.441777
532,7202,11.64882,16,0.914488,1,23.153282
533,7206,2.957371,4,0.914441,1,25.300356
534,7209,1.958373,3,0.914405,1,24.334
535,7215,3.998602,6,0.914334,1,23.587622
536,7221,4.166098,6,0.914262,1,23.665355
537,7224,1.795329,3,0.914227,1,22.825941
538,7248,17.081725,24,0.913942,1,22.397146
539,7278,25.77069,30,0.913586,0,25.971524
540,7292,9.983163,14,0.913419,1,23.497824
541,7322,21.324063,30,0.913063,0,21.333505
542,7327,3.399174,5,0.913004,1,23.185215
543,7338,8.044888,11,0.912873,1,23.644652
544,7365,20.717638,27,0.912552,1,23.828169
545,7376,7.932301,11,0.912422,1,23.861192
546,7406,25.250608,30,0.912066,0,25.994135
547,7430,17.809061,24,0.911781,1,23.405603
548,7452,16.536449,22,0.911519,1,23.713164
549,7460,6.559061,8,0.911424,1,26.626815
550,7467,5.204512,7,0.911341,1,24.776611
551,7497,22.031848,30,0.910985,0,22.333333
552,7503,3.611672,6,0.910914,1,20.899136
553,7511,5.448042,8,0.910819,1,22.696747
554,7522,8.602688,11,0.910688,1,26.070473
555,7542,14.099282,20,0.910451,1,21.71006
556,7549,5.326831,7,0.910367,1,26.282189
557,7555,4.406372,6,0.910296,1,25.015168
558,7576,18.785775,21,0.910047,1,27.697436
559,7580,2.761346,4,0.909999,1,25.021018
560,7610,21.589004,30,0.909643,0,21.839033
561,7625,13.35464,15,0.909465,1,28.253355
562,7655,22.665108,30,0.909109,0,22.832473
563,7685,21.67819,30,0.908752,0,21.867685
564,7710,20.877505,25,0.908456,1,25.815546
565,7718,7.190152,8,0.908361,1,29.621181
566,7723,3.764141,5,0.908301,1,26.756802
567,7740,12.170591,17,0.908099,1,22.618589
568,7745,3.198593,5,0.90804,1,22.687206
569,7751,4.003446,6,0.907969,1,23.232625
570,7761,7.208786,10,0.90785,1,24.378076
571,7766,3.877826,5,0.907791,1,27.794919
572,7778,8.645917,12,0.907648,1,23.166828
573,7808,22.22589,30,0.907292,1,23.114526
574,7838,21.765137,30,0.906936,0,22.000029
575,7843,3.200046,5,0.906876,1,21.945495
576,7850,5.357769,7,0.906793,1,25.727316
577,7868,13.923111,18,0.906579,1,24.188254
578,7880,8.380588,12,0.906437,1,22.506986
579,7884,2.568289,4,0.906389,1,24.051182
580,7903,14.366,19,0.906164,1,23.915566
581,7933,20.88679,30,0.905807,0,20.701018
582,7963,23.234702,30,0.905451,0,23.465678
583,7969,4.754267,6,0.90538,1,26.682073
